jlpt.n2.grammar.0043,N2,～ものですから,～ものですから,-,보통형 + ものですから,~하기 때문에; ~한 탓에,이유나 변명을 정중하게 설명한다.,道が混んでいたものですから遅れました。,길이 막혔기 때문에 늦었습니다.,{道|みち}が{混|こ}んでいたものですから{遅|おく}れました。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0044,N2,～が気になる,～が{気|き}になる,-,명사 + が気になる,~이 신경 쓰이다,어떤 일이 마음에 걸려 신경이 쓰임을 나타낸다.,試験の結果が気になる。,시험 결과가 신경 쓰인다.,{試験|し|けん}の{結果|けっ|か}が{気|き}になる。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0045,N2,思うように,{思|おも}うように,-,思うように + 동사,생각대로; 마음먹은 대로,주로 부정과 함께 뜻대로 되지 않음을 나타낸다.,仕事が思うように進まない。,일이 생각대로 진행되지 않는다.,{仕事|し|ごと}が{思|おも}うように{進|すす}まない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0046,N2,よっぽど,よっぽど,-,부사,상당히; 어지간히,정도가 꽤 심함을 강조한다.,彼はよっぽど疲れていたらしい。,그는 어지간히 피곤했던 모양이다.,{彼|かれ}はよっぽど{疲|つか}れていたらしい。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0047,N2,さすがに,さすがに,-,부사,과연; 그렇다고 해도,예상대로임을 나타내거나 정도가 지나쳐 결국 그러함을 나타낸다.,プロだけあってさすがに上手だ。,프로답게 과연 잘한다.,プロだけあってさすがに{上手|じょう|ず}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0048,N2,～ものの,～ものの,-,보통형 + ものの,~이지만; ~하기는 했으나,앞과 다른 결과가 이어지는 역접을 나타낸다.,買ったものの一度も使っていない。,사기는 했으나 한 번도 쓰지 않았다.,{買|か}ったものの{一度|いち|ど}も{使|つか}っていない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0049,N2,一方では,{一方|いっ|ぽう}では,-,一方では + 문장,한편으로는,두 가지 측면을 대비하여 제시한다.,便利な一方では危険もある。,편리한 한편으로는 위험도 있다.,{便利|べん|り}な{一方|いっ|ぽう}では{危険|き|けん}もある。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0050,N2,それにしても,それにしても,-,접속사,그렇다 해도; 그건 그렇고,앞 내용을 인정하면서도 놀람·감상을 덧붙인다.,それにしても値段が高すぎる。,그렇다 해도 값이 너무 비싸다.,それにしても{値段|ね|だん}が{高|たか}すぎる。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0051,N2,～を～にまかせる,～を～にまかせる,-,명사 + を + 명사 + にまかせる,~을 ~에게 맡기다,판단이나 처리를 남에게 위임함을 나타낸다.,仕事を彼にまかせる。,일을 그에게 맡긴다.,{仕事|し|ごと}を{彼|かれ}にまかせる。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0052,N2,～に至るまで,～に{至|いた}るまで,-,명사 + に至るまで,~에 이르기까지; ~까지도,범위의 극단까지 미침을 강조한다.,服から靴に至るまで黒だ。,옷부터 신발에 이르기까지 검다.,{服|ふく}から{靴|くつ}に{至|いた}るまで{黒|くろ}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0053,N2,～かねる,～かねる,-,동사 ます형 + かねる,~하기 어렵다; ~할 수 없다,심리적으로 그렇게 하기 곤란함을 정중히 나타낸다.,その件はお答えしかねます。,그 건은 답변드리기 어렵습니다.,その{件|けん}はお{答|こた}えしかねます。,polite,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0054,N2,～てさしつかえない,～てさしつかえない,-,동사 て형 + さしつかえない,~해도 지장 없다; ~해도 괜찮다,허가하거나 문제없음을 나타낸다.,ここで休んでさしつかえない。,여기서 쉬어도 지장 없다.,ここで{休|やす}んでさしつかえない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0055,N2,たちまち,たちまち,-,부사,순식간에; 금세,매우 짧은 시간에 일이 일어남을 나타낸다.,うわさはたちまち広がった。,소문은 순식간에 퍼졌다.,うわさはたちまち{広|ひろ}がった。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0056,N2,～を通じて,～を{通|つう}じて,-,명사 + を通じて,~을 통해서; ~내내,수단·매개를 나타내거나 기간·범위 전체를 나타낸다.,友人を通じて知り合った。,친구를 통해서 알게 되었다.,{友人|ゆう|じん}を{通|つう}じて{知|し}り{合|あ}った。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0057,N2,なにしろ,なにしろ,-,부사,어쨌든; 아무튼,이유를 강조하며 사정을 앞세워 말한다.,なにしろ人が多くて疲れた。,어쨌든 사람이 많아서 지쳤다.,なにしろ{人|ひと}が{多|おお}くて{疲|つか}れた。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0058,N2,～かたわら,～かたわら,-,명사の·동사 사전형 + かたわら,~하는 한편; ~하면서,주된 일 곁에서 다른 일도 함께 함을 나타낸다.,仕事のかたわら小説を書く。,일하는 한편 소설을 쓴다.,{仕事|し|ごと}のかたわら{小説|しょう|せつ}を{書|か}く。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0059,N2,～ごとし,～ごとし,-,명사の·동사 사전형 + ごとし,~와 같다; ~인 듯하다,문어적으로 비유를 나타낸다.,時は矢のごとし。,세월은 화살과 같다.,{時|とき}は{矢|や}のごとし。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0060,N2,たまらない,たまらない,-,형용사 て형 + たまらない,견딜 수 없다; 너무 ~하다,감정이나 감각이 매우 강함을 나타낸다.,のどが渇いてたまらない。,목이 말라서 견딜 수 없다.,のどが{渇|かわ}いてたまらない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0061,N2,とうてい,とうてい,-,부사,도저히,부정과 함께 도저히 ~않다는 뜻을 나타낸다.,一日ではとうてい終わらない。,하루로는 도저히 끝나지 않는다.,{一日|いち|にち}ではとうてい{終|お}わらない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
jlpt.n2.grammar.0062,N2,～に上る,～に{上|のぼ}る,-,수량 명사 + に上る,~에 이르다; ~에 달하다,수량이 많은 정도에 달함을 나타낸다.,費用は百万円に上る。,비용은 백만 엔에 달한다.,{費用|ひ|よう}は{百万円|ひゃく|まん|えん}に{上|のぼ}る。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N2 · 자작예문
