jlpt.n3.grammar.0050,N3,～によると,～によると,-,명사 + によると,~에 의하면; ~에 따르면,정보의 출처를 밝힌다; 문말 そうだ와 호응한다.,天気予報によると明日は雨だ。,일기예보에 의하면 내일은 비다.,{天気|てん|き}{予報|よ|ほう}によると{明日|あした}は{雨|あめ}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0051,N3,～代わりに,～{代|か}わりに,-,명사の·동사 사전형 + 代わりに,~대신에,대체 또는 교환·보상을 나타낸다.,昼ご飯の代わりにパンを食べた。,점심 대신에 빵을 먹었다.,{昼|ひる}ご{飯|はん}の{代|か}わりにパンを{食|た}べた。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0052,N3,ようにする,ようにする,-,동사 사전형·ない형 + ようにする,~하도록 하다,습관적으로 그렇게 하려고 노력함을 나타낸다.,毎日野菜を食べるようにする。,매일 채소를 먹도록 한다.,{毎日|まい|にち}{野菜|や|さい}を{食|た}べるようにする。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0053,N3,～始める,～{始|はじ}める,-,동사 ます형 + 始める,~하기 시작하다,동작의 시작을 나타낸다.,赤ちゃんが泣き始めた。,아기가 울기 시작했다.,{赤|あか}ちゃんが{泣|な}き{始|はじ}めた。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0054,N3,～として,～として,-,명사 + として,~로서,자격·입장·역할을 나타낸다.,医者として働く。,의사로서 일한다.,{医者|い|しゃ}として{働|はたら}く。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0055,N3,～ように,～ように,-,동사 사전형·ない형·가능형 + ように,~하도록; ~하게,목적이나 바람을 나타낸다; 무의지 동사와 함께 쓴다.,忘れないようにメモする。,잊지 않도록 메모한다.,{忘|わす}れないようにメモする。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0056,N3,～こそ,～こそ,-,명사 + こそ,~야말로,다른 것과 구별해 그것을 강조한다.,今年こそ日本へ行く。,올해야말로 일본에 간다.,{今年|こ|とし}こそ{日本|に|ほん}へ{行|い}く。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0057,N3,～ないうちに,～ないうちに,-,동사 ない형 + うちに,~하기 전에; ~하지 않는 동안에,상태가 변하기 전에 동작을 함을 나타낸다.,暗くならないうちに帰る。,어두워지기 전에 돌아간다.,{暗|くら}くならないうちに{帰|かえ}る。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0058,N3,どうしても,どうしても,-,부사,아무리 해도; 꼭,긍정에서는 반드시; 부정과 함께 아무리 해도 ~않다.,どうしても思い出せない。,아무리 해도 생각나지 않는다.,どうしても{思|おも}い{出|だ}せない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0059,N3,～がち,～がち,-,명사·동사 ます형 + がち,~하기 쉽다; 자주 ~하다,부정적인 경향이 잦음을 나타낸다.,冬は太りがちだ。,겨울은 살찌기 쉽다.,{冬|ふゆ}は{太|ふと}りがちだ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0060,N3,せいぜい,せいぜい,-,부사,기껏해야; 고작,최대한도를 낮게 어림잡을 때 쓴다.,集まってもせいぜい五人だ。,모여도 기껏해야 다섯 명이다.,{集|あつ}まってもせいぜい{五|ご}{人|にん}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0061,N3,～に限る,～に{限|かぎ}る,-,명사·동사 사전형 + に限る,~이 최고다; ~에 한하다,그것이 가장 좋다는 주장을 나타낸다.,疲れた時は寝るに限る。,피곤할 때는 자는 게 최고다.,{疲|つか}れた{時|とき}は{寝|ね}るに{限|かぎ}る。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0062,N3,～とともに,～とともに,-,명사·동사 사전형 + とともに,~와 함께; ~함에 따라,동반 또는 동시 변화를 나타낸다.,年をとるとともに体が弱くなる。,나이를 먹음에 따라 몸이 약해진다.,{年|とし}をとるとともに{体|からだ}が{弱|よわ}くなる。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0063,N3,～たびに,～たびに,-,명사の·동사 사전형 + たびに,~할 때마다,반복되는 상황마다 같은 일이 일어남을 나타낸다.,この歌を聞くたびに泣く。,이 노래를 들을 때마다 운다.,この{歌|うた}を{聞|き}くたびに{泣|な}く。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0064,N3,～に過ぎない,～に{過|す}ぎない,-,명사·보통형 + に過ぎない,~에 지나지 않다; ~에 불과하다,대단치 않은 정도임을 강조한다.,それは言い訳に過ぎない。,그것은 변명에 지나지 않는다.,それは{言|い}い{訳|わけ}に{過|す}ぎない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0065,N3,～において,～において,-,명사 + において,~에서; ~에 있어서,장소나 상황을 나타내는 문어체 표현이다.,会議は東京において行われた。,회의는 도쿄에서 열렸다.,{会議|かい|ぎ}は{東京|とう|きょう}において{行|おこな}われた。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0066,N3,～げ,～げ,-,형용사 어간·동사 ます형 + げ,~한 듯한; ~해 보이는,겉으로 그렇게 보이는 모습을 나타낸다.,子供が寂しげに泣いた。,아이가 쓸쓸한 듯이 울었다.,{子供|こ|ども}が{寂|さび}しげに{泣|な}いた。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
jlpt.n3.grammar.0067,N3,～つもりで,～つもりで,-,동사 사전형·명사の + つもりで,~할 셈으로; ~라고 생각하고,어떤 마음가짐이나 가정을 나타낸다.,プロになるつもりで練習する。,프로가 될 셈으로 연습한다.,プロになるつもりで{練習|れん|しゅう}する。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N3 · 자작예문
