jlpt.n1.grammar.0046,N1,～きらいがある,～きらいがある,-,動詞辞書形/名詞の+きらいがある,~하는 경향이 있다.,바람직하지 않은 성향을 지적.,彼は物事を悪く考えるきらいがある。,그는 매사를 나쁘게 생각하는 경향이 있다.,{彼|かれ}は{物事|もの|ごと}を{悪|わる}く{考|かんが}えるきらいがある。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0047,N1,～しまつだ,～しまつだ,-,動詞辞書形+しまつだ,결국 ~하는 지경이다; ~하는 꼴이다.,나쁜 결말에 이르렀음을 한탄.,けんかして泣き出すしまつだ。,싸우고는 결국 울음을 터뜨리는 꼴이다.,けんかして{泣|な}き{出|だ}すしまつだ。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0048,N1,～を余儀なくされる,～を{余儀|よ|ぎ}なくされる,-,名詞+を余儀なくされる,어쩔 수 없이 ~하게 되다; ~을 강요당하다.,외부 사정으로 부득이함.,台風で中止を余儀なくされた。,태풍으로 어쩔 수 없이 중지하게 되었다.,{台風|たい|ふう}で{中止|ちゅう|し}を{余儀|よ|ぎ}なくされた。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0049,N1,～てやまない,～てやまない,-,動詞て形+やまない,진심으로 ~해 마지않다.,강한 소망·감정의 지속을 나타내는 문어체.,皆様の活躍を願ってやまない。,여러분의 활약을 진심으로 바라 마지않는다.,{皆様|みな|さま}の{活躍|かつ|やく}を{願|ねが}ってやまない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0050,N1,～割りに(は),～{割|わ}りに(は),-,名詞の/普通形+割りに(は),~에 비해서는; ~치고는.,예상과 실제의 차이를 나타냄.,値段の割りにはおいしい。,가격에 비해서는 맛있다.,{値段|ね|だん}の{割|わ}りにはおいしい。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0051,N1,～かいもなく,～かいもなく,-,動詞た形/名詞の+かいもなく,~한 보람도 없이.,노력이 헛됨을 나타냄.,努力のかいもなく落ちた。,노력한 보람도 없이 떨어졌다.,{努力|ど|りょく}のかいもなく{落|お}ちた。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0052,N1,～だけまし,～だけまし,-,動詞/イ形容詞普通形+だけまし,~하는 것만으로도 다행이다; ~인 편이 낫다.,최악은 면했다는 위안.,給料が出るだけましだ。,월급이 나오는 것만으로도 다행이다.,{給料|きゅう|りょう}が{出|で}るだけましだ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0053,N1,～ないではすまない,～ないではすまない,-,動詞ない形+ではすまない,~하지 않고는 넘어갈 수 없다; ~해야만 한다.,사회 통념상 ~할 수밖에 없음.,借りたお金は返さないではすまない。,빌린 돈은 갚지 않고는 넘어갈 수 없다.,{借|か}りたお{金|かね}は{返|かえ}さないではすまない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0054,N1,～をふまえて,～をふまえて,-,名詞+をふまえて,~을 근거로 하여; ~을 토대로.,앞선 사실·의견을 바탕으로 함.,結果をふまえて計画を立てる。,결과를 근거로 계획을 세운다.,{結果|けっ|か}をふまえて{計画|けい|かく}を{立|た}てる。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0055,N1,～をおして,～をおして,-,名詞+をおして,~을 무릅쓰고.,반대·곤란을 무릅씀. 病をおして 관용.,反対をおして結婚した。,반대를 무릅쓰고 결혼했다.,{反対|はん|たい}をおして{結婚|けっ|こん}した。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0056,N1,～を経て,～を{経|へ}て,-,名詞+を経て,~을 거쳐서.,시간·과정·단계를 경유함.,長い交渉を経て合意した。,긴 협상을 거쳐 합의했다.,{長|なが}い{交渉|こう|しょう}を{経|へ}て{合意|ごう|い}した。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0057,N1,～ゆえ,～ゆえ,-,名詞(の)/普通形+ゆえ(に),~때문에; ~인 까닭에.,이유를 나타내는 문어체.,貧しさゆえに学校をやめた。,가난 때문에 학교를 그만두었다.,{貧|まず}しさゆえに{学校|がっ|こう}をやめた。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0058,N1,～ながらも,～ながらも,-,動詞ます形/イ形/名詞+ながらも,~하면서도; ~이지만.,역접. 예상과 다른 결과.,狭いながらも楽しい我が家だ。,좁지만 즐거운 우리 집이다.,{狭|せま}いながらも{楽|たの}しい{我|わ}が{家|や}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0059,N1,～ことなしに,～ことなしに,-,動詞辞書形+ことなしに,~하지 않고서는; ~하는 일 없이.,~없이는 불가능함을 나타냄.,努力することなしに成功はない。,노력하지 않고서는 성공은 없다.,{努力|ど|りょく}することなしに{成功|せい|こう}はない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0060,N1,～ではあるまいし,～ではあるまいし,-,名詞+ではあるまいし,~도 아니고; ~인 것도 아닌데.,이유를 들어 상대를 나무람.,子供ではあるまいし泣くな。,어린애도 아니고 울지 마라.,{子供|こ|ども}ではあるまいし{泣|な}くな。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0061,N1,～てからというもの,～てからというもの,-,動詞て形+からというもの,~한 이후로 쭉.,어떤 일 이후 큰 변화가 지속됨.,結婚してからというもの外食が減った。,결혼한 이후로 외식이 줄었다.,{結婚|けっ|こん}してからというもの{外食|がい|しょく}が{減|へ}った。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0062,N1,～としたところで,～としたところで,-,名詞/動詞普通形+としたところで,~라 해도; ~한들.,가정해도 결과는 마찬가지임.,私としたところで打つ手がない。,나로서도 손쓸 방법이 없다.,{私|わたし}としたところで{打|う}つ{手|て}がない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0063,N1,～(で)すら,～(で)すら,-,名詞+(で)すら,~조차; ~마저.,극단적 예를 들어 강조.,専門家ですら答えられない。,전문가조차 대답하지 못한다.,{専門家|せん|もん|か}ですら{答|こた}えられない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0064,N1,～といえども,～といえども,-,名詞/普通形+といえども,~라 할지라도; 비록 ~이지만.,양보의 문어체.,子供といえども油断できない。,아이라 할지라도 방심할 수 없다.,{子供|こ|ども}といえども{油断|ゆ|だん}できない。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0065,N1,～っぱなし,～っぱなし,-,動詞ます形+っぱなし,~한 채로 둠; 계속 ~함.,방치·반복 상태. 부정적 뉘앙스가 많음.,電気をつけっぱなしで寝た。,전기를 켜 둔 채로 잤다.,{電気|でん|き}をつけっぱなしで{寝|ね}た。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0066,N1,～ずくめ,～ずくめ,-,名詞+ずくめ,온통 ~뿐임; ~일색.,같은 것이 가득함. 黒ずくめ·規則ずくめ.,彼女は黒ずくめの服装だ。,그녀는 온통 검은색 옷차림이다.,{彼女|かの|じょ}は{黒|くろ}ずくめの{服装|ふく|そう}だ。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0067,N1,～ながらに,～ながらに,-,名詞/動詞ます形+ながらに,~한 채로; ~그대로.,상태가 그대로 유지됨. 涙ながらに·生まれながらに.,彼女は涙ながらに語った。,그녀는 눈물을 흘리며 이야기했다.,{彼女|かの|じょ}は{涙|なみだ}ながらに{語|かた}った。,-,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0068,N1,～にもまして,～にもまして,-,名詞+にもまして,~보다도 더; ~이상으로.,비교 대상보다 정도가 큼.,去年にもまして忙しい。,작년보다도 더 바쁘다.,{去年|きょ|ねん}にもまして{忙|いそが}しい。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0069,N1,～にひきかえ,～にひきかえ,-,名詞(に)/普通形の+にひきかえ,~와는 반대로; ~에 비해.,대조를 강조. 평가적 뉘앙스.,姉にひきかえ妹はよく笑う。,언니와는 반대로 여동생은 잘 웃는다.,{姉|あね}にひきかえ{妹|いもうと}はよく{笑|わら}う。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
jlpt.n1.grammar.0070,N1,～はおろか,～はおろか,-,名詞+はおろか,~은커녕; ~은 물론이고.,～はおろか～も 로 강조.,漢字はおろかひらがなも読めない。,한자는커녕 히라가나도 못 읽는다.,{漢字|かん|じ}はおろかひらがなも{読|よ}めない。,casual,ref_only:tanos_grammar+official_sample,draft,Tanos:N1 · 자작예문
